timestamp,object,x1,y1,x2,y2
2025-05-17 18:10:11,car,285,323,335,347
2025-05-17 18:10:11,car,69,247,104,264
2025-05-17 18:10:11,person,389,381,397,407
2025-05-17 18:10:11,person,377,384,387,406
2025-05-17 18:10:11,car,78,217,99,230
2025-05-17 18:10:11,car,544,357,577,382
2025-05-17 18:10:11,car,285,323,335,347
2025-05-17 18:10:11,car,70,248,103,264
2025-05-17 18:10:11,person,389,381,397,407
2025-05-17 18:10:11,person,377,384,387,407
2025-05-17 18:10:11,car,78,217,99,230
2025-05-17 18:10:11,car,224,257,252,269
2025-05-17 18:10:11,car,286,323,335,346
2025-05-17 18:10:11,car,69,248,104,264
2025-05-17 18:10:11,person,389,381,397,406
2025-05-17 18:10:11,person,378,384,387,406
2025-05-17 18:10:11,car,78,217,99,231
2025-05-17 18:10:11,car,224,258,252,270
2025-05-17 18:10:11,car,286,323,335,346
2025-05-17 18:10:11,car,69,247,104,264
2025-05-17 18:10:11,person,389,381,398,407
2025-05-17 18:10:11,person,378,385,387,406
2025-05-17 18:10:11,car,78,217,99,230
2025-05-17 18:10:11,car,285,323,335,347
2025-05-17 18:10:11,car,69,247,104,264
2025-05-17 18:10:11,person,389,381,397,406
2025-05-17 18:10:11,person,377,384,387,406
2025-05-17 18:10:11,car,224,257,252,270
2025-05-17 18:10:11,car,80,287,115,310
2025-05-17 18:10:11,car,78,218,99,231
2025-05-17 18:10:12,car,285,323,335,347
2025-05-17 18:10:12,car,69,248,104,264
2025-05-17 18:10:12,person,389,381,397,406
2025-05-17 18:10:12,car,78,217,99,230
2025-05-17 18:10:12,person,378,383,387,406
2025-05-17 18:10:12,car,224,257,252,270
2025-05-17 18:10:12,car,285,323,335,347
2025-05-17 18:10:12,person,389,381,397,407
2025-05-17 18:10:12,car,69,247,104,264
2025-05-17 18:10:12,person,377,383,387,406
2025-05-17 18:10:12,car,224,257,252,270
2025-05-17 18:10:12,car,545,356,578,381
2025-05-17 18:10:12,car,285,323,335,347
2025-05-17 18:10:12,car,69,247,104,264
2025-05-17 18:10:12,person,389,381,397,406
2025-05-17 18:10:12,person,377,382,387,405
2025-05-17 18:10:12,car,223,257,252,270
2025-05-17 18:10:12,car,78,218,99,230
2025-05-17 18:10:12,car,285,323,335,347
2025-05-17 18:10:12,car,69,247,104,264
2025-05-17 18:10:12,person,389,381,398,406
2025-05-17 18:10:12,person,377,382,387,405
2025-05-17 18:10:12,car,224,257,252,270
2025-05-17 18:10:12,car,78,217,100,230
2025-05-17 18:10:12,car,285,323,335,347
2025-05-17 18:10:12,car,69,248,104,265
2025-05-17 18:10:12,person,389,380,398,406
2025-05-17 18:10:12,person,377,382,387,405
2025-05-17 18:10:12,car,78,217,100,230
2025-05-17 18:10:12,car,223,257,252,270
2025-05-17 18:10:12,car,285,323,336,347
2025-05-17 18:10:12,car,69,247,104,264
2025-05-17 18:10:12,person,389,381,397,406
2025-05-17 18:10:12,car,223,257,252,270
2025-05-17 18:10:12,person,377,382,387,405
2025-05-17 18:10:12,car,285,323,335,347
2025-05-17 18:10:12,car,69,247,104,264
2025-05-17 18:10:12,person,389,380,398,406
2025-05-17 18:10:12,person,377,382,387,405
2025-05-17 18:10:12,car,223,258,252,270
2025-05-17 18:10:12,car,78,217,100,230
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,person,389,380,397,406
2025-05-17 18:10:13,car,69,247,104,264
2025-05-17 18:10:13,car,222,257,252,270
2025-05-17 18:10:13,person,377,383,387,406
2025-05-17 18:10:13,car,78,217,100,230
2025-05-17 18:10:13,car,285,323,335,346
2025-05-17 18:10:13,car,69,247,104,264
2025-05-17 18:10:13,person,389,380,397,406
2025-05-17 18:10:13,car,223,257,252,270
2025-05-17 18:10:13,person,377,381,387,404
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,car,69,247,105,264
2025-05-17 18:10:13,person,388,380,397,405
2025-05-17 18:10:13,car,222,257,253,270
2025-05-17 18:10:13,person,377,382,387,404
2025-05-17 18:10:13,car,78,217,100,231
2025-05-17 18:10:13,car,544,356,577,380
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,car,69,247,105,264
2025-05-17 18:10:13,person,389,380,397,406
2025-05-17 18:10:13,person,377,382,387,404
2025-05-17 18:10:13,car,78,217,99,230
2025-05-17 18:10:13,car,223,257,252,270
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,car,69,247,104,264
2025-05-17 18:10:13,person,389,380,397,406
2025-05-17 18:10:13,person,377,382,387,404
2025-05-17 18:10:13,car,224,258,252,270
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,car,69,247,104,264
2025-05-17 18:10:13,person,389,380,397,405
2025-05-17 18:10:13,person,377,382,387,404
2025-05-17 18:10:13,car,224,257,252,270
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,car,69,247,104,264
2025-05-17 18:10:13,person,389,380,397,405
2025-05-17 18:10:13,person,376,382,387,404
2025-05-17 18:10:13,car,78,217,99,230
2025-05-17 18:10:13,car,224,257,252,270
2025-05-17 18:10:13,car,285,323,335,347
2025-05-17 18:10:13,car,69,247,104,264
2025-05-17 18:10:13,person,388,380,397,405
2025-05-17 18:10:13,person,377,382,387,404
2025-05-17 18:10:13,car,78,217,99,230
2025-05-17 18:10:13,car,223,257,252,270
2025-05-17 18:10:14,car,285,323,335,347
2025-05-17 18:10:14,car,68,247,105,264
2025-05-17 18:10:14,person,388,373,397,399
2025-05-17 18:10:14,person,375,377,384,399
2025-05-17 18:10:14,car,285,323,335,347
2025-05-17 18:10:14,person,375,376,384,399
2025-05-17 18:10:14,person,388,373,397,399
2025-05-17 18:10:14,car,68,247,104,264
2025-05-17 18:10:14,car,222,257,252,270
2025-05-17 18:10:14,car,286,323,335,347
2025-05-17 18:10:14,car,68,248,105,264
2025-05-17 18:10:14,person,375,376,384,399
2025-05-17 18:10:14,person,388,373,397,399
2025-05-17 18:10:14,car,221,257,252,270
2025-05-17 18:10:14,car,285,323,335,347
2025-05-17 18:10:14,car,68,248,104,264
2025-05-17 18:10:14,person,375,377,384,399
2025-05-17 18:10:14,person,388,374,397,399
2025-05-17 18:10:14,car,221,257,253,270
2025-05-17 18:10:14,car,284,323,336,347
2025-05-17 18:10:14,car,68,247,104,264
2025-05-17 18:10:14,person,375,376,384,398
2025-05-17 18:10:14,person,388,374,397,399
2025-05-17 18:10:14,car,222,257,252,270
2025-05-17 18:10:14,car,285,323,335,347
2025-05-17 18:10:14,person,375,377,384,399
2025-05-17 18:10:14,person,388,373,397,399
2025-05-17 18:10:14,car,68,248,105,264
2025-05-17 18:10:14,car,222,257,252,270
2025-05-17 18:10:14,car,286,323,335,347
2025-05-17 18:10:14,car,68,248,104,264
2025-05-17 18:10:14,person,375,377,384,399
2025-05-17 18:10:14,person,387,374,397,399
2025-05-17 18:10:14,car,222,257,252,269
2025-05-17 18:10:14,car,78,216,100,230
2025-05-17 18:10:15,car,285,323,336,347
2025-05-17 18:10:15,car,68,248,105,264
2025-05-17 18:10:15,person,375,378,384,399
2025-05-17 18:10:15,person,387,373,397,399
2025-05-17 18:10:15,car,78,216,100,230
2025-05-17 18:10:15,car,222,257,253,270
2025-05-17 18:10:15,car,285,323,335,347
2025-05-17 18:10:15,person,388,373,397,399
2025-05-17 18:10:15,car,68,247,104,264
2025-05-17 18:10:15,person,376,378,384,399
2025-05-17 18:10:15,car,78,216,100,230
2025-05-17 18:10:15,car,286,323,335,347
2025-05-17 18:10:15,person,388,373,397,398
2025-05-17 18:10:15,car,68,248,105,264
2025-05-17 18:10:15,person,375,377,384,398
2025-05-17 18:10:15,car,222,257,252,270
2025-05-17 18:10:15,car,78,216,100,229
2025-05-17 18:10:15,car,285,323,335,347
2025-05-17 18:10:15,car,69,247,104,264
2025-05-17 18:10:15,person,388,373,397,398
2025-05-17 18:10:15,person,375,377,385,398
2025-05-17 18:10:15,car,222,257,252,270
2025-05-17 18:10:15,car,285,323,335,346
2025-05-17 18:10:15,car,69,248,105,264
2025-05-17 18:10:15,person,388,374,397,398
2025-05-17 18:10:15,person,376,377,385,398
2025-05-17 18:10:15,car,222,257,253,270
2025-05-17 18:10:15,car,78,216,99,230
2025-05-17 18:10:15,car,286,323,335,346
2025-05-17 18:10:15,car,68,247,105,264
2025-05-17 18:10:15,person,388,373,397,398
2025-05-17 18:10:15,person,375,376,385,399
2025-05-17 18:10:15,car,285,323,335,347
2025-05-17 18:10:15,car,68,248,105,264
2025-05-17 18:10:15,person,388,373,397,398
2025-05-17 18:10:15,person,376,377,385,398
2025-05-17 18:10:16,car,78,216,100,229
2025-05-17 18:10:16,car,286,323,335,347
2025-05-17 18:10:16,person,388,372,397,398
2025-05-17 18:10:16,car,68,247,105,264
2025-05-17 18:10:16,person,376,377,385,398
2025-05-17 18:10:16,car,285,323,335,347
2025-05-17 18:10:16,car,68,247,105,264
2025-05-17 18:10:16,person,388,373,397,398
2025-05-17 18:10:16,person,376,377,385,398
2025-05-17 18:10:16,car,222,257,252,270
2025-05-17 18:10:16,car,285,323,336,347
2025-05-17 18:10:16,person,388,373,397,398
2025-05-17 18:10:16,car,68,247,104,264
2025-05-17 18:10:16,person,375,374,386,398
2025-05-17 18:10:16,car,78,216,99,229
2025-05-17 18:10:16,car,224,257,252,270
2025-05-17 18:10:16,car,544,356,578,380
2025-05-17 18:10:16,car,285,323,335,347
2025-05-17 18:10:16,car,68,248,105,264
2025-05-17 18:10:16,person,388,372,397,398
2025-05-17 18:10:16,person,375,373,385,398
2025-05-17 18:10:16,car,285,323,335,347
2025-05-17 18:10:16,car,68,248,105,264
2025-05-17 18:10:16,person,388,373,398,398
2025-05-17 18:10:16,person,376,375,387,398
2025-05-17 18:10:16,car,544,357,577,381
2025-05-17 18:10:16,car,78,217,100,230
2025-05-17 18:10:16,car,285,323,335,347
2025-05-17 18:10:16,person,388,372,398,398
2025-05-17 18:10:16,person,376,376,386,398
2025-05-17 18:10:16,car,68,247,105,264
2025-05-17 18:10:16,car,222,257,253,270
2025-05-17 18:10:17,car,286,323,335,347
2025-05-17 18:10:17,car,68,247,105,264
2025-05-17 18:10:17,person,388,372,397,397
2025-05-17 18:10:17,person,376,377,385,398
2025-05-17 18:10:17,car,222,257,253,270
2025-05-17 18:10:17,car,286,323,336,347
2025-05-17 18:10:17,person,388,372,397,398
2025-05-17 18:10:17,car,68,247,105,264
2025-05-17 18:10:17,person,376,377,386,398
2025-05-17 18:10:17,car,222,257,252,270
2025-05-17 18:10:17,car,544,356,577,380
2025-05-17 18:10:17,car,286,323,336,347
2025-05-17 18:10:17,person,388,373,397,397
2025-05-17 18:10:17,car,68,247,105,264
2025-05-17 18:10:17,person,376,378,386,398
2025-05-17 18:10:17,car,222,257,253,269
2025-05-17 18:10:17,car,544,357,577,382
2025-05-17 18:10:17,car,286,323,335,347
2025-05-17 18:10:17,person,387,372,398,398
2025-05-17 18:10:17,car,68,247,104,264
2025-05-17 18:10:17,person,376,377,386,398
2025-05-17 18:10:17,car,222,257,252,270
2025-05-17 18:10:17,car,286,323,336,347
2025-05-17 18:10:17,car,68,248,104,264
2025-05-17 18:10:17,person,388,372,397,397
2025-05-17 18:10:17,person,377,377,386,398
2025-05-17 18:10:17,car,221,257,253,270
2025-05-17 18:10:17,car,544,357,577,380
2025-05-17 18:10:17,car,286,323,336,347
2025-05-17 18:10:17,person,388,373,397,397
2025-05-17 18:10:17,person,376,376,386,398
2025-05-17 18:10:17,car,68,247,105,264
2025-05-17 18:10:17,car,221,257,253,270
2025-05-17 18:10:17,car,286,323,336,347
2025-05-17 18:10:17,person,388,372,397,397
2025-05-17 18:10:17,car,68,247,105,264
2025-05-17 18:10:17,person,376,374,386,398
2025-05-17 18:10:17,car,222,257,252,270
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,person,388,368,397,392
2025-05-17 18:10:18,car,68,247,104,264
2025-05-17 18:10:18,person,383,368,395,392
2025-05-17 18:10:18,person,377,368,387,390
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,car,68,247,104,264
2025-05-17 18:10:18,person,388,368,397,392
2025-05-17 18:10:18,person,383,368,396,391
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,car,69,247,104,264
2025-05-17 18:10:18,person,388,368,397,392
2025-05-17 18:10:18,person,383,368,394,392
2025-05-17 18:10:18,car,285,323,335,346
2025-05-17 18:10:18,car,69,248,105,264
2025-05-17 18:10:18,person,388,368,397,392
2025-05-17 18:10:18,person,381,367,391,391
2025-05-17 18:10:18,person,378,368,388,390
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,car,68,247,104,264
2025-05-17 18:10:18,person,389,367,397,391
2025-05-17 18:10:18,car,222,256,252,270
2025-05-17 18:10:18,car,544,357,577,380
2025-05-17 18:10:18,person,378,368,387,390
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,car,68,247,104,264
2025-05-17 18:10:18,person,389,368,397,392
2025-05-17 18:10:18,person,378,369,387,391
2025-05-17 18:10:18,person,383,367,390,392
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,car,68,248,104,264
2025-05-17 18:10:18,person,389,367,397,391
2025-05-17 18:10:18,person,377,368,388,390
2025-05-17 18:10:18,car,285,323,335,347
2025-05-17 18:10:18,car,68,247,104,264
2025-05-17 18:10:18,person,388,368,397,391
2025-05-17 18:10:18,person,378,369,388,391
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,68,248,105,264
2025-05-17 18:10:19,person,388,368,397,392
2025-05-17 18:10:19,person,378,369,388,391
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,69,248,104,264
2025-05-17 18:10:19,person,389,367,397,391
2025-05-17 18:10:19,person,378,369,388,391
2025-05-17 18:10:19,car,544,357,577,381
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,69,248,104,264
2025-05-17 18:10:19,person,388,367,397,391
2025-05-17 18:10:19,person,378,369,388,391
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,68,248,104,264
2025-05-17 18:10:19,person,389,367,396,391
2025-05-17 18:10:19,person,378,369,387,392
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,68,248,104,264
2025-05-17 18:10:19,person,389,367,396,391
2025-05-17 18:10:19,person,378,369,388,391
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,69,248,104,264
2025-05-17 18:10:19,person,389,367,396,391
2025-05-17 18:10:19,person,377,368,387,391
2025-05-17 18:10:19,car,285,323,335,347
2025-05-17 18:10:19,car,69,248,103,264
2025-05-17 18:10:19,person,389,367,396,391
2025-05-17 18:10:19,person,377,368,387,391
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,67,248,104,264
2025-05-17 18:10:20,person,389,367,397,391
2025-05-17 18:10:20,car,222,257,252,270
2025-05-17 18:10:20,person,378,369,387,391
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,69,248,105,264
2025-05-17 18:10:20,person,389,367,397,391
2025-05-17 18:10:20,person,378,369,387,391
2025-05-17 18:10:20,car,224,257,252,270
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,68,247,104,264
2025-05-17 18:10:20,person,389,367,397,391
2025-05-17 18:10:20,car,222,257,252,270
2025-05-17 18:10:20,person,378,368,387,391
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,69,248,104,264
2025-05-17 18:10:20,person,389,367,397,390
2025-05-17 18:10:20,person,377,368,387,391
2025-05-17 18:10:20,car,80,287,115,310
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,68,248,104,264
2025-05-17 18:10:20,person,388,367,397,391
2025-05-17 18:10:20,person,378,368,387,391
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,68,248,104,264
2025-05-17 18:10:20,person,389,367,397,390
2025-05-17 18:10:20,person,377,368,387,389
2025-05-17 18:10:20,car,285,323,335,347
2025-05-17 18:10:20,car,69,248,104,264
2025-05-17 18:10:20,person,389,366,397,391
2025-05-17 18:10:20,person,377,368,387,389
2025-05-17 18:10:21,car,285,323,335,347
2025-05-17 18:10:21,car,68,247,104,264
2025-05-17 18:10:21,person,389,366,397,390
2025-05-17 18:10:21,person,377,368,387,390
2025-05-17 18:10:21,car,544,358,576,381
2025-05-17 18:10:21,car,285,323,335,347
2025-05-17 18:10:21,person,389,366,397,391
2025-05-17 18:10:21,car,68,248,104,264
2025-05-17 18:10:21,person,377,367,387,390
2025-05-17 18:10:21,car,285,323,335,347
2025-05-17 18:10:21,person,389,366,397,390
2025-05-17 18:10:21,car,68,247,104,264
2025-05-17 18:10:21,person,377,368,387,389
2025-05-17 18:10:21,car,286,323,335,347
2025-05-17 18:10:21,car,68,248,104,264
2025-05-17 18:10:21,person,388,363,397,385
2025-05-17 18:10:21,person,376,362,387,384
2025-05-17 18:10:21,car,285,323,335,347
2025-05-17 18:10:21,car,68,247,105,264
2025-05-17 18:10:21,person,388,362,397,385
2025-05-17 18:10:21,person,376,361,387,384
2025-05-17 18:10:21,car,78,215,99,230
2025-05-17 18:10:21,car,286,323,335,347
2025-05-17 18:10:21,car,68,248,104,264
2025-05-17 18:10:21,person,388,362,397,384
2025-05-17 18:10:21,person,376,361,387,384
2025-05-17 18:10:21,car,285,323,335,347
2025-05-17 18:10:21,car,69,248,105,264
2025-05-17 18:10:21,person,388,362,397,385
2025-05-17 18:10:21,person,376,363,387,384
2025-05-17 18:10:21,car,222,257,252,270
2025-05-17 18:10:21,car,285,323,335,347
2025-05-17 18:10:21,car,69,248,104,264
2025-05-17 18:10:21,person,388,362,397,384
2025-05-17 18:10:21,person,377,363,387,383
2025-05-17 18:10:22,car,285,323,335,347
2025-05-17 18:10:22,car,68,248,104,264
2025-05-17 18:10:22,person,388,362,397,384
2025-05-17 18:10:22,person,377,362,387,383
2025-05-17 18:10:22,car,286,323,335,347
2025-05-17 18:10:22,car,69,248,104,264
2025-05-17 18:10:22,person,388,362,396,384
2025-05-17 18:10:22,person,377,362,386,383
2025-05-17 18:10:22,person,384,360,396,384
2025-05-17 18:10:22,car,285,323,335,347
2025-05-17 18:10:22,car,68,248,104,264
2025-05-17 18:10:22,person,388,361,396,384
2025-05-17 18:10:22,person,377,362,386,383
2025-05-17 18:10:22,person,384,360,396,384
2025-05-17 18:10:22,car,285,323,335,347
2025-05-17 18:10:22,car,68,248,104,264
2025-05-17 18:10:22,person,388,361,396,384
2025-05-17 18:10:22,person,377,362,386,383
2025-05-17 18:10:22,car,222,257,252,270
2025-05-17 18:10:22,car,285,323,335,347
2025-05-17 18:10:22,car,68,248,105,264
2025-05-17 18:10:22,person,387,360,397,384
2025-05-17 18:10:22,person,377,362,386,383
2025-05-17 18:10:22,person,386,361,395,383
2025-05-17 18:10:22,car,544,357,577,381
2025-05-17 18:10:22,car,285,323,335,347
2025-05-17 18:10:22,car,68,247,105,264
2025-05-17 18:10:22,person,387,360,397,384
2025-05-17 18:10:22,person,377,362,386,383
2025-05-17 18:10:22,person,384,360,394,384
2025-05-17 18:10:22,car,286,323,335,347
2025-05-17 18:10:22,car,68,247,104,264
2025-05-17 18:10:22,person,387,360,396,384
2025-05-17 18:10:22,person,377,362,386,383
2025-05-17 18:10:22,person,386,361,394,383
2025-05-17 18:10:23,car,285,323,335,347
2025-05-17 18:10:23,car,68,248,104,264
2025-05-17 18:10:23,person,387,360,396,384
2025-05-17 18:10:23,person,377,363,386,383
2025-05-17 18:10:23,person,385,360,394,384
2025-05-17 18:10:23,car,286,323,335,347
2025-05-17 18:10:23,car,69,248,104,264
2025-05-17 18:10:23,person,388,361,396,383
2025-05-17 18:10:23,person,377,360,387,382
2025-05-17 18:10:23,person,383,360,394,384
2025-05-17 18:10:23,car,286,323,335,347
2025-05-17 18:10:23,car,68,248,105,264
2025-05-17 18:10:23,person,377,362,386,382
2025-05-17 18:10:23,person,387,360,396,383
2025-05-17 18:10:23,person,384,360,394,383
2025-05-17 18:10:23,car,222,257,252,270
2025-05-17 18:10:23,car,285,323,335,347
2025-05-17 18:10:23,car,68,248,105,264
2025-05-17 18:10:23,person,377,362,386,382
2025-05-17 18:10:23,person,387,360,396,383
2025-05-17 18:10:23,person,386,361,394,383
2025-05-17 18:10:23,car,222,257,252,270
2025-05-17 18:10:23,car,286,323,335,347
2025-05-17 18:10:23,car,68,247,104,264
2025-05-17 18:10:23,person,387,360,396,383
2025-05-17 18:10:23,person,377,362,386,382
2025-05-17 18:10:23,person,386,361,394,383
2025-05-17 18:10:23,car,285,323,335,347
2025-05-17 18:10:23,car,69,247,105,264
2025-05-17 18:10:23,person,377,362,386,382
2025-05-17 18:10:23,person,387,360,397,383
2025-05-17 18:10:23,car,222,257,252,270
2025-05-17 18:10:23,car,285,323,335,347
2025-05-17 18:10:23,car,68,247,104,264
2025-05-17 18:10:23,person,388,360,397,383
2025-05-17 18:10:23,person,377,362,386,383
2025-05-17 18:10:23,car,222,257,252,270
2025-05-17 18:10:23,person,385,360,394,383
2025-05-17 18:10:24,car,285,323,335,347
2025-05-17 18:10:24,car,69,248,104,264
2025-05-17 18:10:24,person,388,359,396,383
2025-05-17 18:10:24,person,377,362,386,382
2025-05-17 18:10:24,car,285,323,335,347
2025-05-17 18:10:24,car,68,247,104,264
2025-05-17 18:10:24,person,377,362,386,382
2025-05-17 18:10:24,person,385,360,394,383
2025-05-17 18:10:24,person,387,359,397,383
2025-05-17 18:10:24,car,285,323,335,347
2025-05-17 18:10:24,car,69,248,105,264
2025-05-17 18:10:24,person,377,362,386,382
2025-05-17 18:10:24,person,388,360,397,383
2025-05-17 18:10:24,person,385,361,394,383
2025-05-17 18:10:24,car,79,214,100,229
2025-05-17 18:10:24,car,285,323,335,347
2025-05-17 18:10:24,car,69,248,104,264
2025-05-17 18:10:24,person,377,362,386,382
2025-05-17 18:10:24,person,388,360,396,383
2025-05-17 18:10:24,person,384,360,394,383
2025-05-17 18:10:24,car,222,257,252,270
2025-05-17 18:10:24,car,285,323,335,347
2025-05-17 18:10:24,car,69,248,105,264
2025-05-17 18:10:24,person,377,362,386,382
2025-05-17 18:10:24,person,387,360,397,383
2025-05-17 18:10:24,person,386,361,394,383
2025-05-17 18:10:24,car,222,257,252,270
2025-05-17 18:10:24,car,544,356,579,381
2025-05-17 18:10:24,car,286,323,335,347
2025-05-17 18:10:24,car,68,248,105,264
2025-05-17 18:10:24,person,390,354,398,377
2025-05-17 18:10:24,person,386,353,397,376
2025-05-17 18:10:24,car,78,217,99,230
2025-05-17 18:10:24,car,222,258,252,271
2025-05-17 18:10:24,person,380,354,391,376
2025-05-17 18:10:24,person,383,354,397,377
2025-05-17 18:10:24,person,132,330,142,352
2025-05-17 18:10:24,person,121,331,129,353
2025-05-17 18:10:24,car,286,323,335,347
2025-05-17 18:10:24,car,69,248,105,264
2025-05-17 18:10:24,person,389,353,398,377
2025-05-17 18:10:24,car,222,258,252,271
2025-05-17 18:10:24,car,78,217,99,230
2025-05-17 18:10:24,person,383,353,397,377
2025-05-17 18:10:25,car,285,323,335,347
2025-05-17 18:10:25,car,68,248,104,264
2025-05-17 18:10:25,person,389,353,398,377
2025-05-17 18:10:25,car,78,217,99,230
2025-05-17 18:10:25,car,222,257,252,271
2025-05-17 18:10:25,person,382,353,397,377
2025-05-17 18:10:25,person,380,354,391,377
2025-05-17 18:10:25,car,285,323,335,347
2025-05-17 18:10:25,car,69,248,105,264
2025-05-17 18:10:25,person,390,354,398,377
2025-05-17 18:10:25,person,380,354,391,376
2025-05-17 18:10:25,person,386,353,397,376
2025-05-17 18:10:25,car,78,217,99,230
2025-05-17 18:10:25,car,285,323,336,347
2025-05-17 18:10:25,car,68,248,105,264
2025-05-17 18:10:25,person,389,353,397,377
2025-05-17 18:10:25,car,78,217,99,230
2025-05-17 18:10:25,person,380,354,391,376
2025-05-17 18:10:25,car,286,323,335,347
2025-05-17 18:10:25,car,69,248,104,264
2025-05-17 18:10:25,person,389,353,398,377
2025-05-17 18:10:25,person,386,353,397,375
2025-05-17 18:10:25,car,78,217,99,230
2025-05-17 18:10:25,person,380,354,391,376
2025-05-17 18:10:25,car,223,258,252,270
2025-05-17 18:10:25,car,286,323,335,347
2025-05-17 18:10:25,person,389,353,398,377
2025-05-17 18:10:25,car,68,248,104,264
2025-05-17 18:10:25,car,222,258,250,271
2025-05-17 18:10:25,person,385,353,397,376
2025-05-17 18:10:25,person,380,353,391,376
2025-05-17 18:10:25,car,78,217,99,230
2025-05-17 18:10:25,car,286,323,335,347
2025-05-17 18:10:25,car,69,248,104,264
2025-05-17 18:10:25,person,389,353,398,377
2025-05-17 18:10:25,car,222,258,251,271
2025-05-17 18:10:25,person,385,353,398,376
2025-05-17 18:10:25,person,380,354,391,376
2025-05-17 18:10:25,car,285,323,335,347
2025-05-17 18:10:25,car,69,248,104,264
2025-05-17 18:10:25,person,389,353,397,377
2025-05-17 18:10:25,person,385,353,398,376
2025-05-17 18:10:25,car,78,217,100,230
2025-05-17 18:10:25,person,380,354,392,376
2025-05-17 18:10:25,car,285,323,335,347
2025-05-17 18:10:25,car,68,247,105,264
2025-05-17 18:10:25,person,389,353,397,377
2025-05-17 18:10:25,person,386,353,398,375
2025-05-17 18:10:25,person,380,354,391,376
2025-05-17 18:10:25,car,78,216,100,230
2025-05-17 18:10:26,car,285,323,335,347
2025-05-17 18:10:26,car,68,248,104,264
2025-05-17 18:10:26,person,390,354,398,377
2025-05-17 18:10:26,person,380,354,391,376
2025-05-17 18:10:26,person,385,353,398,376
2025-05-17 18:10:26,car,285,323,335,347
2025-05-17 18:10:26,car,69,247,104,264
2025-05-17 18:10:26,person,390,354,398,377
2025-05-17 18:10:26,person,380,354,391,376
2025-05-17 18:10:26,person,384,353,398,376
2025-05-17 18:10:26,car,285,323,335,347
2025-05-17 18:10:26,person,389,353,398,376
2025-05-17 18:10:26,car,68,247,104,264
2025-05-17 18:10:26,person,386,352,398,375
2025-05-17 18:10:26,person,380,354,391,375
2025-05-17 18:10:26,person,381,352,395,376
2025-05-17 18:10:26,person,132,329,142,352
2025-05-17 18:10:26,car,285,323,335,347
2025-05-17 18:10:26,person,390,354,398,376
2025-05-17 18:10:26,car,68,247,104,264
2025-05-17 18:10:26,person,380,354,391,375
2025-05-17 18:10:26,car,544,357,577,382
2025-05-17 18:10:26,person,383,353,398,375
2025-05-17 18:10:26,person,132,326,142,355
2025-05-17 18:10:26,car,285,323,335,347
2025-05-17 18:10:26,person,390,354,398,376
2025-05-17 18:10:26,car,68,247,104,264
2025-05-17 18:10:26,person,380,354,392,375
2025-05-17 18:10:26,car,544,357,577,380
2025-05-17 18:10:26,person,132,324,142,353
2025-05-17 18:10:26,car,285,324,335,347
2025-05-17 18:10:26,car,68,247,104,264
2025-05-17 18:10:26,person,390,353,398,376
2025-05-17 18:10:26,person,380,354,391,375
2025-05-17 18:10:26,person,386,353,398,375
2025-05-17 18:10:26,person,132,327,142,354
2025-05-17 18:10:26,car,285,324,335,347
2025-05-17 18:10:26,car,69,247,104,264
2025-05-17 18:10:26,person,390,354,398,377
2025-05-17 18:10:26,person,380,354,391,375
2025-05-17 18:10:26,person,383,353,398,376
2025-05-17 18:10:26,car,78,216,100,230
2025-05-17 18:10:27,car,285,323,335,347
2025-05-17 18:10:27,person,390,353,398,377
2025-05-17 18:10:27,car,68,248,104,264
2025-05-17 18:10:27,person,380,354,391,376
2025-05-17 18:10:27,person,384,353,398,375
2025-05-17 18:10:27,car,544,358,577,382
2025-05-17 18:10:27,person,132,322,143,356
